candidate_id,patches_per_side,patch_size,num_patches,tokens,hidden,heads,depth,mlp_ratio,mlp_hidden,parameters,parameters_M,fp32_weight_MB,int8_weight_MB,FLOPs,MFLOPs,peak_activation_KB,peak_activation_MB,attention_peak_KB,mlp_peak_KB,memory_feasible,memory_utilization_%,memory_margin_KB,capacity_density
C134,4,8,16,17,256,8,4,2,512,2165514,2.165514,8.260780334472656,2.065195083618164,75895456,75.895456,103.0625,0.10064697265625,103.0625,68.0,True,40.2587890625,152.9375,26.984487714257888
C135,4,8,16,17,256,8,5,1,256,2035978,2.035978,7.766639709472656,1.941659927368164,71311304,71.311304,103.0625,0.10064697265625,103.0625,51.0,True,40.2587890625,152.9375,17.94946843210159
C136,4,8,16,17,256,8,5,2,512,2692618,2.692618,10.271522521972656,2.567880630493164,94463944,94.463944,103.0625,0.10064697265625,103.0625,68.0,True,40.2587890625,152.9375,27.10028706825961
C137,4,8,16,17,384,2,2,1,384,1862794,1.862794,7.105995178222656,1.776498794555664,64271252,64.271252,132.015625,0.1289215087890625,132.015625,76.5,True,51.568603515625,123.984375,11.949354899761405
C138,4,8,16,17,384,2,2,2,768,2453386,2.453386,9.358924865722656,2.339731216430664,84847508,84.847508,132.015625,0.1289215087890625,132.015625,102.0,True,51.568603515625,123.984375,18.103065560864792
C139,4,8,16,17,384,2,3,1,384,2751370,2.75137,10.495643615722656,2.623910903930664,95190750,95.19075,132.015625,0.1289215087890625,132.015625,76.5,True,51.568603515625,123.984375,12.102016214810789
C140,4,8,16,17,384,2,3,2,768,3637258,3.637258,13.875038146972656,3.468759536743164,126055134,126.055134,132.015625,0.1289215087890625,132.015625,102.0,True,51.568603515625,123.984375,18.27771647920346
C141,4,8,16,17,384,2,4,1,384,3639946,3.639946,13.885292053222656,3.471323013305664,126110248,126.110248,132.015625,0.1289215087890625,132.015625,76.5,True,51.568603515625,123.984375,12.179819042144775
C142,4,8,16,17,384,2,4,2,768,4821130,4.82113,18.391151428222656,4.597787857055664,167262760,167.26276,132.015625,0.1289215087890625,132.015625,102.0,True,51.568603515625,123.984375,18.366311783926083
C143,4,8,16,17,384,2,5,1,384,4528522,4.528522,17.274940490722656,4.318735122680664,157029746,157.029746,132.015625,0.1289215087890625,132.015625,76.5,True,51.568603515625,123.984375,12.226982778154657
C144,4,8,16,17,384,2,5,2,768,6005002,6.005002,22.907264709472656,5.726816177368164,208470386,208.470386,132.015625,0.1289215087890625,132.015625,102.0,True,51.568603515625,123.984375,18.419882428768563
C145,4,8,16,17,384,4,2,1,384,1862794,1.862794,7.105995178222656,1.776498794555664,64277032,64.277032,136.53125,0.133331298828125,136.53125,76.5,True,53.33251953125,119.46875,11.94828037486236
C146,4,8,16,17,384,4,2,2,768,2453386,2.453386,9.358924865722656,2.339731216430664,84853288,84.853288,136.53125,0.133331298828125,136.53125,102.0,True,53.33251953125,119.46875,18.10183242398338
C147,4,8,16,17,384,4,3,1,384,2751370,2.75137,10.495643615722656,2.623910903930664,95199420,95.19942,136.53125,0.133331298828125,136.53125,76.5,True,53.33251953125,119.46875,12.100914060190702
C148,4,8,16,17,384,4,3,2,768,3637258,3.637258,13.875038146972656,3.468759536743164,126063804,126.063804,136.53125,0.133331298828125,136.53125,102.0,True,53.33251953125,119.46875,18.27645943477955
C149,4,8,16,17,384,4,4,1,384,3639946,3.639946,13.885292053222656,3.471323013305664,126121808,126.121808,136.53125,0.133331298828125,136.53125,76.5,True,53.33251953125,119.46875,12.178702671309628
C150,4,8,16,17,384,4,4,2,768,4821130,4.82113,18.391151428222656,4.597787857055664,167274320,167.27432,136.53125,0.133331298828125,136.53125,102.0,True,53.33251953125,119.46875,18.365042524160316
C151,4,8,16,17,384,4,5,1,384,4528522,4.528522,17.274940490722656,4.318735122680664,157044196,157.044196,136.53125,0.133331298828125,136.53125,76.5,True,53.33251953125,119.46875,12.225857745166207
C152,4,8,16,17,384,4,5,2,768,6005002,6.005002,22.907264709472656,5.726816177368164,208484836,208.484836,136.53125,0.133331298828125,136.53125,102.0,True,53.33251953125,119.46875,18.418605754137438
C153,4,8,16,17,384,8,2,1,384,1862794,1.862794,7.105995178222656,1.776498794555664,64288592,64.288592,145.5625,0.14215087890625,145.5625,76.5,True,56.8603515625,110.4375,11.946131904708693
C154,4,8,16,17,384,8,2,2,768,2453386,2.453386,9.358924865722656,2.339731216430664,84864848,84.864848,145.5625,0.14215087890625,145.5625,102.0,True,56.8603515625,110.4375,18.099366654141654
C155,4,8,16,17,384,8,3,1,384,2751370,2.75137,10.495643615722656,2.623910903930664,95216760,95.21676,145.5625,0.14215087890625,145.5625,76.5,True,56.8603515625,110.4375,12.098710353093301
C156,4,8,16,17,384,8,3,2,768,3637258,3.637258,13.875038146972656,3.468759536743164,126081144,126.081144,145.5625,0.14215087890625,145.5625,102.0,True,56.8603515625,110.4375,18.2739458645775
C157,4,8,16,17,384,8,4,1,384,3639946,3.639946,13.885292053222656,3.471323013305664,126144928,126.144928,145.5625,0.14215087890625,145.5625,76.5,True,56.8603515625,110.4375,12.17647054346886
C158,4,8,16,17,384,8,4,2,768,4821130,4.82113,18.391151428222656,4.597787857055664,167297440,167.29744,145.5625,0.14215087890625,145.5625,102.0,True,56.8603515625,110.4375,18.362504530852355
C159,4,8,16,17,384,8,5,1,384,4528522,4.528522,17.274940490722656,4.318735122680664,157073096,157.073096,145.5625,0.14215087890625,145.5625,76.5,True,56.8603515625,110.4375,12.223608300176371
C160,4,8,16,17,384,8,5,2,768,6005002,6.005002,22.907264709472656,5.726816177368164,208513736,208.513736,145.5625,0.14215087890625,145.5625,102.0,True,56.8603515625,110.4375,18.416052935716426
C161,4,8,16,17,384,12,2,1,384,1862794,1.862794,7.105995178222656,1.776498794555664,64300152,64.300152,154.59375,0.150970458984375,154.59375,76.5,True,60.38818359375,101.40625,11.943984207066883
C162,4,8,16,17,384,12,2,2,768,2453386,2.453386,9.358924865722656,2.339731216430664,84876408,84.876408,154.59375,0.150970458984375,154.59375,102.0,True,60.38818359375,101.40625,18.096901555965943
C163,4,8,16,17,384,12,3,1,384,2751370,2.75137,10.495643615722656,2.623910903930664,95234100,95.2341,154.59375,0.150970458984375,154.59375,76.5,True,60.38818359375,101.40625,12.096507448487465
C164,4,8,16,17,384,12,3,2,768,3637258,3.637258,13.875038146972656,3.468759536743164,126098484,126.098484,154.59375,0.150970458984375,154.59375,102.0,True,60.38818359375,101.40625,18.271432985665395
C165,4,8,16,17,384,12,4,1,384,3639946,3.639946,13.885292053222656,3.471323013305664,126168048,126.168048,154.59375,0.150970458984375,154.59375,76.5,True,60.38818359375,101.40625,12.17423923369251
C166,4,8,16,17,384,12,4,2,768,4821130,4.82113,18.391151428222656,4.597787857055664,167320560,167.32056,154.59375,0.150970458984375,154.59375,102.0,True,60.38818359375,101.40625,18.359967238933457
C167,4,8,16,17,384,12,5,1,384,4528522,4.528522,17.274940490722656,4.318735122680664,157101996,157.101996,154.59375,0.150970458984375,154.59375,76.5,True,60.38818359375,101.40625,12.221359682788497
C168,4,8,16,17,384,12,5,2,768,6005002,6.005002,22.907264709472656,5.726816177368164,208542636,208.542636,154.59375,0.150970458984375,154.59375,102.0,True,60.38818359375,101.40625,18.413500824838525
C169,8,4,64,65,64,2,2,1,64,58570,0.05857,0.22342681884765625,0.05585670471191406,9572756,9.572756,147.265625,0.1438140869140625,147.265625,48.75,True,57.525634765625,108.734375,13.371279911448699
C170,8,4,64,65,64,2,2,2,128,75082,0.075082,0.28641510009765625,0.07160377502441406,12035476,12.035476,147.265625,0.1438140869140625,147.265625,65.0,True,57.525634765625,108.734375,21.27045079064592
C171,8,4,64,65,64,2,3,1,64,83786,0.083786,0.31961822509765625,0.07990455627441406,14141086,14.141086,147.265625,0.1438140869140625,147.265625,48.75,True,57.525634765625,108.734375,13.577457912355529
C172,8,4,64,65,64,2,3,2,128,108554,0.108554,0.41410064697265625,0.10352516174316406,17835166,17.835166,147.265625,0.1438140869140625,147.265625,65.0,True,57.525634765625,108.734375,21.53049766960397
C173,8,4,64,65,64,2,4,1,64,109002,0.109002,0.41580963134765625,0.10395240783691406,18709416,18.709416,147.265625,0.1438140869140625,147.265625,48.75,True,57.525634765625,108.734375,13.682949804526233
C174,8,4,64,65,64,2,4,2,128,142026,0.142026,0.5417861938476562,0.13544654846191406,23634856,23.634856,147.265625,0.1438140869140625,147.265625,65.0,True,57.525634765625,108.734375,21.662920222572968
C175,8,4,64,65,64,2,5,1,64,134218,0.134218,0.5120010375976562,0.12800025939941406,23277746,23.277746,147.265625,0.1438140869140625,147.265625,48.75,True,57.525634765625,108.734375,13.74703547327993
C176,8,4,64,65,64,2,5,2,128,175498,0.175498,0.6694717407226562,0.16736793518066406,29434546,29.434546,147.265625,0.1438140869140625,147.265625,65.0,True,57.525634765625,108.734375,21.7431585321547
C177,8,4,64,65,64,4,2,1,64,58570,0.05857,0.22342681884765625,0.05585670471191406,9657256,9.657256,213.28125,0.208282470703125,213.28125,48.75,True,83.31298828125,42.71875,13.254282582961453
C178,8,4,64,65,64,4,2,2,128,75082,0.075082,0.28641510009765625,0.07160377502441406,12119976,12.119976,213.28125,0.208282470703125,213.28125,65.0,True,83.31298828125,42.71875,21.12215403726872
C179,8,4,64,65,64,4,3,1,64,83786,0.083786,0.31961822509765625,0.07990455627441406,14267836,14.267836,213.28125,0.208282470703125,213.28125,48.75,True,83.31298828125,42.71875,13.456840967333799
C180,8,4,64,65,64,4,3,2,128,108554,0.108554,0.41410064697265625,0.10352516174316406,17961916,17.961916,213.28125,0.208282470703125,213.28125,65.0,True,83.31298828125,42.71875,21.37856562740857
C181,8,4,64,65,64,4,4,1,64,109002,0.109002,0.41580963134765625,0.10395240783691406,18878416,18.878416,213.28125,0.208282470703125,213.28125,48.75,True,83.31298828125,42.71875,13.560459733486114
C182,8,4,64,65,64,4,4,2,128,142026,0.142026,0.5417861938476562,0.13544654846191406,23803856,23.803856,213.28125,0.208282470703125,213.28125,65.0,True,83.31298828125,42.71875,21.509120203046095
C183,8,4,64,65,64,4,5,1,64,134218,0.134218,0.5120010375976562,0.12800025939941406,23488996,23.488996,213.28125,0.208282470703125,213.28125,48.75,True,83.31298828125,42.71875,13.623400506347739
C184,8,4,64,65,64,4,5,2,128,175498,0.175498,0.6694717407226562,0.16736793518066406,29645796,29.645796,213.28125,0.208282470703125,213.28125,65.0,True,83.31298828125,42.71875,21.588221142721213
C185,8,4,64,65,64,8,2,1,64,58570,0.05857,0.22342681884765625,0.05585670471191406,9826256,9.826256,345.3125,0.33721923828125,345.3125,48.75,False,134.8876953125,-89.3125,13.02632457367282
C186,8,4,64,65,64,8,2,2,128,75082,0.075082,0.28641510009765625,0.07160377502441406,12288976,12.288976,345.3125,0.33721923828125,345.3125,65.0,False,134.8876953125,-89.3125,20.831678733850566
C187,8,4,64,65,64,8,3,1,64,83786,0.083786,0.31961822509765625,0.07990455627441406,14521336,14.521336,345.3125,0.33721923828125,345.3125,48.75,False,134.8876953125,-89.3125,13.221923933169785
C188,8,4,64,65,64,8,3,2,128,108554,0.108554,0.41410064697265625,0.10352516174316406,18215416,18.215416,345.3125,0.33721923828125,345.3125,65.0,False,134.8876953125,-89.3125,21.08104475901072
C189,8,4,64,65,64,8,4,1,64,109002,0.109002,0.41580963134765625,0.10395240783691406,19216416,19.216416,345.3125,0.33721923828125,345.3125,48.75,False,134.8876953125,-89.3125,13.321943072006768
C190,8,4,64,65,64,8,4,2,128,142026,0.142026,0.5417861938476562,0.13544654846191406,24141856,24.141856,345.3125,0.33721923828125,345.3125,65.0,False,134.8876953125,-89.3125,21.207980032686798
C191,8,4,64,65,64,8,5,1,64,134218,0.134218,0.5120010375976562,0.12800025939941406,23911496,23.911496,345.3125,0.33721923828125,345.3125,48.75,False,134.8876953125,-89.3125,13.382684211811759
C192,8,4,64,65,64,8,5,2,128,175498,0.175498,0.6694717407226562,0.16736793518066406,30068296,30.068296,345.3125,0.33721923828125,345.3125,65.0,False,134.8876953125,-89.3125,21.284877599981055
C193,8,4,64,65,96,2,2,1,96,124714,0.124714,0.47574615478515625,0.11893653869628906,19109204,19.109204,187.890625,0.1834869384765625,187.890625,73.125,True,73.394775390625,68.109375,10.04751427636651
C194,8,4,64,65,96,2,2,2,192,161770,0.16177,0.6171035766601562,0.15427589416503906,24400724,24.400724,187.890625,0.1834869384765625,187.890625,97.5,True,73.394775390625,68.109375,15.73723796064412
C195,8,4,64,65,96,2,3,1,96,180970,0.18097,0.6903457641601562,0.17258644104003906,28336734,28.336734,187.890625,0.1834869384765625,187.890625,73.125,True,73.394775390625,68.109375,10.163486024889107
C196,8,4,64,65,96,2,3,2,192,236554,0.236554,0.9023818969726562,0.22559547424316406,36274014,36.274014,187.890625,0.1834869384765625,187.890625,97.5,True,73.394775390625,68.109375,15.879135956665838
C197,8,4,64,65,96,2,4,1,96,237226,0.237226,0.9049453735351562,0.22623634338378906,37564264,37.564264,187.890625,0.1834869384765625,187.890625,73.125,True,73.394775390625,68.109375,10.222481665020776
C198,8,4,64,65,96,2,4,2,192,311338,0.311338,1.1876602172851562,0.29691505432128906,48147304,48.147304,187.890625,0.1834869384765625,187.890625,97.5,True,73.394775390625,68.109375,15.951048889466376
C199,8,4,64,65,96,2,5,1,96,293482,0.293482,1.1195449829101562,0.27988624572753906,46791794,46.791794,187.890625,0.1834869384765625,187.890625,73.125,True,73.394775390625,68.109375,10.258208950056499
C200,8,4,64,65,96,2,5,2,192,386122,0.386122,1.4729385375976562,0.36823463439941406,60020594,60.020594,187.890625,0.1834869384765625,187.890625,97.5,True,73.394775390625,68.109375,15.99451015096585
C201,8,4,64,65,96,4,2,1,96,124714,0.124714,0.47574615478515625,0.11893653869628906,19193704,19.193704,253.90625,0.247955322265625,253.90625,73.125,True,99.18212890625,2.09375,10.003280242312792
C202,8,4,64,65,96,4,2,2,192,161770,0.16177,0.6171035766601562,0.15427589416503906,24485224,24.485224,253.90625,0.247955322265625,253.90625,97.5,True,99.18212890625,2.09375,15.682927793513345
C203,8,4,64,65,96,4,3,1,96,180970,0.18097,0.6903457641601562,0.17258644104003906,28463484,28.463484,253.90625,0.247955322265625,253.90625,73.125,True,99.18212890625,2.09375,10.118227269718632
C204,8,4,64,65,96,4,3,2,192,236554,0.236554,0.9023818969726562,0.22559547424316406,36400764,36.400764,253.90625,0.247955322265625,253.90625,97.5,True,99.18212890625,2.09375,15.823843697346572
C205,8,4,64,65,96,4,4,1,96,237226,0.237226,0.9049453735351562,0.22623634338378906,37733264,37.733264,253.90625,0.247955322265625,253.90625,73.125,True,99.18212890625,2.09375,10.176697144461185
C206,8,4,64,65,96,4,4,2,192,311338,0.311338,1.1876602172851562,0.29691505432128906,48316304,48.316304,253.90625,0.247955322265625,253.90625,97.5,True,99.18212890625,2.09375,15.895255564250112
C207,8,4,64,65,96,4,5,1,96,293482,0.293482,1.1195449829101562,0.27988624572753906,47003044,47.003044,253.90625,0.247955322265625,253.90625,73.125,True,99.18212890625,2.09375,10.212104560717385
C208,8,4,64,65,96,4,5,2,192,386122,0.386122,1.4729385375976562,0.36823463439941406,60231844,60.231844,253.90625,0.247955322265625,253.90625,97.5,True,99.18212890625,2.09375,15.938412909955073
C209,8,4,64,65,96,8,2,1,96,124714,0.124714,0.47574615478515625,0.11893653869628906,19362704,19.362704,385.9375,0.37689208984375,385.9375,73.125,False,150.7568359375,-129.9375,9.915970414049607
C210,8,4,64,65,96,8,2,2,192,161770,0.16177,0.6171035766601562,0.15427589416503906,24654224,24.654224,385.9375,0.37689208984375,385.9375,97.5,False,150.7568359375,-129.9375,15.57542431674183
C211,8,4,64,65,96,8,3,1,96,180970,0.18097,0.6903457641601562,0.17258644104003906,28716984,28.716984,385.9375,0.37689208984375,385.9375,73.125,False,150.7568359375,-129.9375,10.028908328256199
C212,8,4,64,65,96,8,3,2,192,236554,0.236554,0.9023818969726562,0.22559547424316406,36654264,36.654264,385.9375,0.37689208984375,385.9375,97.5,False,150.7568359375,-129.9375,15.71440637847755
C213,8,4,64,65,96,8,4,1,96,237226,0.237226,0.9049453735351562,0.22623634338378906,38071264,38.071264,385.9375,0.37689208984375,385.9375,73.125,False,150.7568359375,-129.9375,10.086347540234021
C214,8,4,64,65,96,8,4,2,192,311338,0.311338,1.1876602172851562,0.29691505432128906,48654304,48.654304,385.9375,0.37689208984375,385.9375,97.5,False,150.7568359375,-129.9375,15.78483169752053
C215,8,4,64,65,96,8,5,1,96,293482,0.293482,1.1195449829101562,0.27988624572753906,47425544,47.425544,385.9375,0.37689208984375,385.9375,73.125,False,150.7568359375,-129.9375,10.121127972722885
C216,8,4,64,65,96,8,5,2,192,386122,0.386122,1.4729385375976562,0.36823463439941406,60654344,60.654344,385.9375,0.37689208984375,385.9375,97.5,False,150.7568359375,-129.9375,15.827390697688529
C217,8,4,64,65,96,12,2,1,96,124714,0.124714,0.47574615478515625,0.11893653869628906,19531704,19.531704,517.96875,0.505828857421875,517.96875,73.125,False,202.33154296875,-261.96875,9.830171499629525
C218,8,4,64,65,96,12,2,2,192,161770,0.16177,0.6171035766601562,0.15427589416503906,24823224,24.823224,517.96875,0.505828857421875,517.96875,97.5,False,202.33154296875,-261.96875,15.469384637547483
C219,8,4,64,65,96,12,3,1,96,180970,0.18097,0.6903457641601562,0.17258644104003906,28970484,28.970484,517.96875,0.505828857421875,517.96875,73.125,False,202.33154296875,-261.96875,9.941152519233023
C220,8,4,64,65,96,12,3,2,192,236554,0.236554,0.9023818969726562,0.22559547424316406,36907764,36.907764,517.96875,0.505828857421875,517.96875,97.5,False,202.33154296875,-261.96875,15.606472394263712
C221,8,4,64,65,96,12,4,1,96,237226,0.237226,0.9049453735351562,0.22623634338378906,38409264,38.409264,517.96875,0.505828857421875,517.96875,73.125,False,202.33154296875,-261.96875,9.997588081875248
C222,8,4,64,65,96,12,4,2,192,311338,0.311338,1.1876602172851562,0.29691505432128906,48992304,48.992304,517.96875,0.505828857421875,517.96875,97.5,False,202.33154296875,-261.96875,15.675931468746603
C223,8,4,64,65,96,12,5,1,96,293482,0.293482,1.1195449829101562,0.27988624572753906,47848044,47.848044,517.96875,0.505828857421875,517.96875,73.125,False,202.33154296875,-261.96875,10.031758038008826
C224,8,4,64,65,96,12,5,2,192,386122,0.386122,1.4729385375976562,0.36823463439941406,61076844,61.076844,517.96875,0.505828857421875,517.96875,97.5,False,202.33154296875,-261.96875,15.717904481115625
C225,8,4,64,65,128,2,2,1,128,215434,0.215434,0.8218154907226562,0.20545387268066406,31840532,31.840532,228.515625,0.2231597900390625,228.515625,97.5,True,89.263916015625,27.484375,8.040066667227796
C226,8,4,64,65,128,2,2,2,256,281226,0.281226,1.0727920532226562,0.26819801330566406,41025812,41.025812,228.515625,0.2231597900390625,228.515625,130.0,True,89.263916015625,27.484375,12.479947989816752
C227,8,4,64,65,128,2,3,1,128,315018,0.315018,1.2016983032226562,0.30042457580566406,47324702,47.324702,228.515625,0.2231597900390625,228.515625,97.5,True,89.263916015625,27.484375,8.114155689770639
C228,8,4,64,65,128,2,3,2,256,413706,0.413706,1.5781631469726562,0.39454078674316406,61102622,61.102622,228.515625,0.2231597900390625,228.515625,130.0,True,89.263916015625,27.484375,12.569018723942813
C229,8,4,64,65,128,2,4,1,128,414602,0.414602,1.5815811157226562,0.39539527893066406,62808872,62.808872,228.515625,0.2231597900390625,228.515625,97.5,True,89.263916015625,27.484375,8.151714617641915
C230,8,4,64,65,128,2,4,2,256,546186,0.546186,2.0835342407226562,0.5208835601806641,81179432,81.179432,228.515625,0.2231597900390625,228.515625,130.0,True,89.263916015625,27.484375,12.614032579089738
C231,8,4,64,65,128,2,5,1,128,514186,0.514186,1.9614639282226562,0.49036598205566406,78293042,78.293042,228.515625,0.2231597900390625,228.515625,97.5,True,89.263916015625,27.484375,8.174417338388768
C232,8,4,64,65,128,2,5,2,256,678666,0.678666,2.5889053344726562,0.6472263336181641,101256242,101.256242,228.515625,0.2231597900390625,228.515625,130.0,True,89.263916015625,27.484375,12.641195986712601
C233,8,4,64,65,128,4,2,1,128,215434,0.215434,0.8218154907226562,0.20545387268066406,31925032,31.925032,294.53125,0.287628173828125,294.53125,97.5,False,115.05126953125,-38.53125,8.0187860109271
C234,8,4,64,65,128,4,2,2,256,281226,0.281226,1.0727920532226562,0.26819801330566406,41110312,41.110312,294.53125,0.287628173828125,294.53125,130.0,False,115.05126953125,-38.53125,12.454296138642782
C235,8,4,64,65,128,4,3,1,128,315018,0.315018,1.2016983032226562,0.30042457580566406,47451452,47.451452,294.53125,0.287628173828125,294.53125,97.5,False,115.05126953125,-38.53125,8.092481553567634
C236,8,4,64,65,128,4,3,2,256,413706,0.413706,1.5781631469726562,0.39454078674316406,61229372,61.229372,294.53125,0.287628173828125,294.53125,130.0,False,115.05126953125,-38.53125,12.542999787748926
C237,8,4,64,65,128,4,4,1,128,414602,0.414602,1.5815811157226562,0.39539527893066406,62977872,62.977872,294.53125,0.287628173828125,294.53125,97.5,False,115.05126953125,-38.53125,8.129839636372598
C238,8,4,64,65,128,4,4,2,256,546186,0.546186,2.0835342407226562,0.5208835601806641,81348432,81.348432,294.53125,0.287628173828125,294.53125,130.0,False,115.05126953125,-38.53125,12.58782713845056
C239,8,4,64,65,128,4,5,1,128,514186,0.514186,1.9614639282226562,0.49036598205566406,78504292,78.504292,294.53125,0.287628173828125,294.53125,97.5,False,115.05126953125,-38.53125,8.15242050714883
C240,8,4,64,65,128,4,5,2,256,678666,0.678666,2.5889053344726562,0.6472263336181641,101467492,101.467492,294.53125,0.287628173828125,294.53125,130.0,False,115.05126953125,-38.53125,12.614877679247261
C241,8,4,64,65,128,8,2,1,128,215434,0.215434,0.8218154907226562,0.20545387268066406,32094032,32.094032,426.5625,0.41656494140625,426.5625,97.5,False,166.6259765625,-170.5625,7.976560875866268
C242,8,4,64,65,128,8,2,2,256,281226,0.281226,1.0727920532226562,0.26819801330566406,41279312,41.279312,426.5625,0.41656494140625,426.5625,130.0,False,166.6259765625,-170.5625,12.403307496985416
C243,8,4,64,65,128,8,3,1,128,315018,0.315018,1.2016983032226562,0.30042457580566406,47704952,47.704952,426.5625,0.41656494140625,426.5625,97.5,False,166.6259765625,-170.5625,8.049478804632274
C244,8,4,64,65,128,8,3,2,256,413706,0.413706,1.5781631469726562,0.39454078674316406,61482872,61.482872,426.5625,0.41656494140625,426.5625,130.0,False,166.6259765625,-170.5625,12.491283751351109
C245,8,4,64,65,128,8,4,1,128,414602,0.414602,1.5815811157226562,0.39539527893066406,63315872,63.315872,426.5625,0.41656494140625,426.5625,97.5,False,166.6259765625,-170.5625,8.086440000384107
C246,8,4,64,65,128,8,4,2,256,546186,0.546186,2.0835342407226562,0.5208835601806641,81686432,81.686432,426.5625,0.41656494140625,426.5625,130.0,False,166.6259765625,-170.5625,12.535741553750322
C247,8,4,64,65,128,8,5,1,128,514186,0.514186,1.9614639282226562,0.49036598205566406,78926792,78.926792,426.5625,0.41656494140625,426.5625,97.5,False,166.6259765625,-170.5625,8.108780095864025
C248,8,4,64,65,128,8,5,2,256,678666,0.678666,2.5889053344726562,0.6472263336181641,101889992,101.889992,426.5625,0.41656494140625,426.5625,130.0,False,166.6259765625,-170.5625,12.562568461090859
C249,8,4,64,65,192,2,2,1,192,470602,0.470602,1.7952041625976562,0.44880104064941406,66887828,66.887828,309.765625,0.3025054931640625,309.765625,146.25,False,121.002197265625,-53.765625,5.7409548415894145
C250,8,4,64,65,192,2,2,2,384,618442,0.618442,2.3591690063476562,0.5897922515869141,87055508,87.055508,309.765625,0.3025054931640625,309.765625,195.0,False,121.002197265625,-53.765625,8.821957595147225
C251,8,4,64,65,192,2,3,1,192,693706,0.693706,2.6462783813476562,0.6615695953369141,99677598,99.677598,309.765625,0.3025054931640625,309.765625,146.25,False,121.002197265625,-53.765625,5.778630420046839
C252,8,4,64,65,192,2,3,2,384,915466,0.915466,3.4922256469726562,0.8730564117431641,129929118,129.929118,309.765625,0.3025054931640625,309.765625,195.0,False,121.002197265625,-53.765625,8.866372817215614
C253,8,4,64,65,192,2,4,1,192,916810,0.91681,3.4973526000976562,0.8743381500244141,132467368,132.467368,309.765625,0.3025054931640625,309.765625,146.25,False,121.002197265625,-53.765625,5.797654257009168
C254,8,4,64,65,192,2,4,2,384,1212490,1.21249,4.625282287597656,1.156320571899414,172802728,172.802728,309.765625,0.3025054931640625,309.765625,195.0,False,121.002197265625,-53.765625,8.88874856188613
C255,8,4,64,65,192,2,5,1,192,1139914,1.139914,4.348426818847656,1.087106704711914,165257138,165.257138,309.765625,0.3025054931640625,309.765625,146.25,False,121.002197265625,-53.765625,5.809128801443966
C256,8,4,64,65,192,2,5,2,384,1509514,1.509514,5.758338928222656,1.439584732055664,215676338,215.676338,309.765625,0.3025054931640625,309.765625,195.0,False,121.002197265625,-53.765625,8.902228301001662
C257,8,4,64,65,192,4,2,1,192,470602,0.470602,1.7952041625976562,0.44880104064941406,66972328,66.972328,375.78125,0.366973876953125,375.78125,146.25,False,146.78955078125,-119.78125,5.733711391964753
C258,8,4,64,65,192,4,2,2,384,618442,0.618442,2.3591690063476562,0.5897922515869141,87140008,87.140008,375.78125,0.366973876953125,375.78125,195.0,False,146.78955078125,-119.78125,8.813402909028882
C259,8,4,64,65,192,4,3,1,192,693706,0.693706,2.6462783813476562,0.6615695953369141,99804348,99.804348,375.78125,0.366973876953125,375.78125,146.25,False,146.78955078125,-119.78125,5.771291647534233
C260,8,4,64,65,192,4,3,2,384,915466,0.915466,3.4922256469726562,0.8730564117431641,130055868,130.055868,375.78125,0.366973876953125,375.78125,195.0,False,146.78955078125,-119.78125,8.857731817221811
C261,8,4,64,65,192,4,4,1,192,916810,0.91681,3.4973526000976562,0.8743381500244141,132636368,132.636368,375.78125,0.366973876953125,375.78125,146.25,False,146.78955078125,-119.78125,5.790267115878806
C262,8,4,64,65,192,4,4,2,384,1212490,1.21249,4.625282287597656,1.156320571899414,172971728,172.971728,375.78125,0.366973876953125,375.78125,195.0,False,146.78955078125,-119.78125,8.880063914260022
C263,8,4,64,65,192,4,5,1,192,1139914,1.139914,4.348426818847656,1.087106704711914,165468388,165.468388,375.78125,0.366973876953125,375.78125,146.25,False,146.78955078125,-119.78125,5.801712409260916
C264,8,4,64,65,192,4,5,2,384,1509514,1.509514,5.758338928222656,1.439584732055664,215887588,215.887588,375.78125,0.366973876953125,375.78125,195.0,False,146.78955078125,-119.78125,8.893517305867533
C265,8,4,64,65,192,8,2,1,192,470602,0.470602,1.7952041625976562,0.44880104064941406,67141328,67.141328,507.8125,0.49591064453125,507.8125,146.25,False,198.3642578125,-251.8125,5.719279189711589
C266,8,4,64,65,192,8,2,2,384,618442,0.618442,2.3591690063476562,0.5897922515869141,87309008,87.309008,507.8125,0.49591064453125,507.8125,195.0,False,198.3642578125,-251.8125,8.79634321352042
C267,8,4,64,65,192,8,3,1,192,693706,0.693706,2.6462783813476562,0.6615695953369141,100057848,100.057848,507.8125,0.49591064453125,507.8125,146.25,False,198.3642578125,-251.8125,5.7566698816068875
C268,8,4,64,65,192,8,3,2,384,915466,0.915466,3.4922256469726562,0.8730564117431641,130309368,130.309368,507.8125,0.49591064453125,507.8125,195.0,False,198.3642578125,-251.8125,8.840500247073564
C269,8,4,64,65,192,8,4,1,192,916810,0.91681,3.4973526000976562,0.8743381500244141,132974368,132.974368,507.8125,0.49591064453125,507.8125,146.25,False,198.3642578125,-251.8125,5.7755491644825865
C270,8,4,64,65,192,8,4,2,384,1212490,1.21249,4.625282287597656,1.156320571899414,173309728,173.309728,507.8125,0.49591064453125,507.8125,195.0,False,198.3642578125,-251.8125,8.862745431116249
